image,brightness_orig,brightness_pre,brightness_diff,contrast_orig,contrast_pre,contrast_diff,entropy_orig,entropy_pre,entropy_diff,hist_var_orig,hist_var_pre,hist_var_diff,noise_orig,noise_pre,noise_diff
ISIC_0024324.jpg,152.1471037037037,171.26141851851852,19.114314814814833,11.886771878249444,20.25513042432271,8.368358546073267,119242.15791283753,102054.9559821296,-17187.20193070793,0.00020581333,6.777979e-05,-0.00013803353,85.71934444444445,118.94509259259259,33.22574814814814
ISIC_0024325.jpg,149.54167407407408,146.71411481481482,-2.82755925925926,26.83036167695088,34.50880079956205,7.678439122611174,117885.71864564845,116819.09436591684,-1066.624279731608,7.036208e-05,2.579613e-05,-4.4565953e-05,95.8568962962963,118.3238037037037,22.466907407407405
ISIC_0024326.jpg,142.80774074074074,144.98195185185185,2.1742111111111058,21.189298121829037,26.191056223760818,5.001758101931781,123600.39232861524,120738.79795325338,-2861.594375361863,8.480842e-05,4.349673e-05,-4.1311687e-05,96.89444444444445,119.08435555555556,22.189911111111115
ISIC_0024327.jpg,148.44693333333333,143.95084814814814,-4.496085185185194,33.00623597986475,37.15948125389296,4.153245274028215,116372.53540262787,117256.26517576801,883.7297731401486,7.658895e-05,2.5825157e-05,-5.0763792e-05,105.35653703703704,119.68987777777778,14.333340740740738
ISIC_0024328.jpg,175.28718148148147,164.46285925925926,-10.824322222222207,34.6575931093033,46.12989797552172,11.472304866218423,94715.6075496548,98503.58562326887,3787.9780736140674,3.800654e-05,1.7556096e-05,-2.0450443e-05,108.17623333333333,121.3289925925926,13.15275925925927
ISIC_0024329.jpg,176.89502222222222,166.35346296296296,-10.541559259259259,18.42781236487559,29.78106683299964,11.353254468124053,97286.95608019576,104124.92662525861,6837.9705450628535,5.0632818e-05,2.4626772e-05,-2.6006046e-05,79.38113333333334,112.77062592592593,33.38949259259259
ISIC_0024330.jpg,154.08569259259258,165.82583703703705,11.740144444444468,19.28239595632793,29.452685104331735,10.170289148003803,116615.32196988552,104638.86842682534,-11976.453543060183,8.0037586e-05,3.4147906e-05,-4.588968e-05,70.49842592592593,111.63142222222223,41.1329962962963
ISIC_0024331.jpg,171.45166296296296,165.17933703703704,-6.272325925925912,14.424650859543858,25.662693294275172,11.238042434731314,102993.83975567193,106287.32981639789,3293.4900607259624,7.389642e-05,3.2853197e-05,-4.1043226e-05,87.46418518518519,117.03358148148148,29.56939629629629
ISIC_0024332.jpg,177.05555555555554,165.50786296296297,-11.547692592592568,24.293846551069542,37.93907305272151,13.645226501651969,95970.62762525542,102028.61876393942,6057.991138683996,3.917466e-05,1.6109507e-05,-2.3065155e-05,88.32739259259259,117.0197,28.692307407407412
ISIC_0024333.jpg,132.3639814814815,145.24429629629628,12.880314814814795,27.72877558167537,42.708092312221645,14.979316730546273,127725.94297581041,114232.54331070301,-13493.399665107398,2.8824688e-05,1.0786076e-05,-1.8038612e-05,106.66665925925926,125.04782222222222,18.38116296296296
ISIC_0024334.jpg,154.64147407407407,151.62562592592593,-3.0158481481481374,33.921671100810315,40.43271607544869,6.511044974638374,111840.60429053739,110908.37525189054,-932.2290386468521,7.163552e-05,2.9824052e-05,-4.181147e-05,93.77916666666667,117.63667777777778,23.85751111111111
ISIC_0024335.jpg,166.8273814814815,163.72885185185186,-3.0985296296296383,19.153068197173607,24.86703509140789,5.713966894234282,106064.7677309663,107122.32009963723,1057.5523686709348,0.00014383352,5.5861427e-05,-8.797209e-05,91.14417777777778,117.23538888888889,26.091211111111107
ISIC_0024336.jpg,152.0577037037037,161.6952777777778,9.637574074074081,20.95329205782129,35.492049708567585,14.538757650746295,117728.53801639934,105954.51052820896,-11774.027488190375,4.4908207e-05,1.8330731e-05,-2.6577476e-05,97.37722222222222,122.20083703703703,24.823614814814817
ISIC_0024337.jpg,168.7995148148148,129.95732222222222,-38.842192592592596,6.319037238096258,17.29940067726247,10.980363439166211,106195.26503462801,132028.87789349613,25833.612858868117,0.00016483743,4.812452e-05,-0.00011671291,101.2594925925926,122.45209629629629,21.192603703703696
ISIC_0024338.jpg,157.6053777777778,156.73412592592592,-0.8712518518518664,13.90020487345243,29.214046467011983,15.313841593559552,114869.67036179574,112084.22395702027,-2785.4464047754736,7.471066e-05,2.4087847e-05,-5.0622813e-05,83.5077037037037,119.64435925925926,36.13665555555556
ISIC_0024339.jpg,175.36163333333334,172.5460185185185,-2.815614814814836,32.30387849433356,34.25008711640218,1.9462086220686174,94455.51210351723,96083.30637578345,1627.794272266212,0.00014730268,6.325455e-05,-8.404813e-05,90.5472962962963,117.15771111111111,26.610414814814817
ISIC_0024340.jpg,146.53541481481483,154.43325185185185,7.8978370370370214,32.01097053636113,38.80607899423673,6.7951084578756,117758.08655661532,109398.45595607339,-8359.630600541932,2.6848214e-05,2.6964946e-05,1.16731826e-07,63.55808888888889,103.08558148148148,39.527492592592594
ISIC_0024341.jpg,147.2881148148148,147.40036666666666,0.11225185185185182,30.115796658431645,34.835517090703085,4.719720432271441,118136.10749651592,115891.41008037576,-2244.6974161401595,5.2431034e-05,3.488216e-05,-1.7548875e-05,93.6153925925926,116.14842962962963,22.533037037037033
ISIC_0024342.jpg,150.47404814814814,150.7966,0.32255185185186974,19.57499672724764,29.286073398574054,9.711076671326413,119174.34991632224,116135.8268273342,-3038.5230889880477,6.3643995e-05,3.3774384e-05,-2.986961e-05,95.19977407407407,116.63201111111111,21.43223703703704
ISIC_0024343.jpg,167.58814814814815,162.4745851851852,-5.113562962962959,35.959935528825845,44.93937404183967,8.979438513013825,101029.1083683594,100808.76358596125,-220.34478239815508,3.4645527e-05,1.7558341e-05,-1.7087186e-05,92.24964814814815,117.21214444444445,24.962496296296294
ISIC_0024344.jpg,165.49251851851852,159.48798888888888,-6.004529629629644,31.440540524486522,39.916731526180975,8.476191001694453,103451.78115338669,105022.27906854764,1570.497915160944,3.9724582e-05,2.0899717e-05,-1.8824865e-05,94.71692592592592,115.92711111111112,21.210185185185196
ISIC_0024345.jpg,160.0741962962963,159.2174777777778,-0.8567185185185053,11.368979990338932,24.00716798223572,12.638187991896789,113217.00290915884,111621.94329419431,-1595.059614964528,9.329076e-05,3.437633e-05,-5.8914426e-05,91.23885185185185,119.06191481481481,27.823062962962965
ISIC_0024346.jpg,175.3156074074074,169.62704074074074,-5.688566666666674,18.8472035287275,26.608554206241433,7.761350677513931,98665.70995303048,101864.68736576974,3198.9774127392593,8.902319e-05,5.3699398e-05,-3.5323792e-05,92.0571037037037,118.45606296296296,26.398959259259257
ISIC_0024347.jpg,165.92845925925926,166.9276074074074,0.9991481481481514,45.74484687104929,43.165529329263414,-2.5793175417858762,96203.44949023414,96899.65210430922,696.2026140750822,0.00012310222,5.9617243e-05,-6.348497e-05,85.291,114.5731,29.2821
ISIC_0024348.jpg,138.2243222222222,138.6176111111111,0.3932888888888897,13.943945782491472,23.413829504610895,9.469883722119423,128176.57958187717,125859.04730675665,-2317.532275120524,9.6441785e-05,3.5536214e-05,-6.090557e-05,108.94763333333333,122.47987777777777,13.532244444444444
ISIC_0024349.jpg,123.5055074074074,134.3789962962963,10.873488888888886,43.97912736449573,46.27053933071822,2.2914119662224905,123239.1117662357,117115.95678755004,-6123.154978685663,2.1479476e-05,1.478768e-05,-6.6917964e-06,96.37227407407407,118.85647407407407,22.4842
ISIC_0024350.jpg,169.24572592592594,165.4129111111111,-3.8328148148148387,21.081761914887345,28.11879733689868,7.037035422011336,103705.79811805162,104944.00912355949,1238.2110055078665,0.000122007106,6.1313694e-05,-6.069341e-05,91.13731111111112,118.0708962962963,26.93358518518518
ISIC_0024351.jpg,156.7912851851852,155.5179185185185,-1.273366666666675,30.70870049797329,37.23699073403615,6.528290236062858,111575.17447061118,109952.5238092701,-1622.6506613410747,4.661286e-05,2.3362467e-05,-2.3250392e-05,84.09865185185186,115.19902592592592,31.100374074074068
ISIC_0024352.jpg,145.7459111111111,167.15273333333334,21.406822222222246,23.227008104859515,26.74241585687842,3.5154077520189055,120753.30926846141,103609.38167343408,-17143.92759502733,0.00028342506,7.603859e-05,-0.00020738647,69.58847777777778,113.09646296296296,43.50798518518518
ISIC_0024353.jpg,165.16917407407408,163.49964814814814,-1.6695259259259387,29.993079055738377,34.83993153704281,4.846852481304431,104611.57731054339,103832.06945282672,-779.5078577166714,0.00011475564,5.2587886e-05,-6.2167754e-05,85.44316666666667,115.16877037037037,29.725603703703698
ISIC_0024354.jpg,182.0632740740741,161.36391481481482,-20.699359259259268,11.195966705274904,21.878118598612765,10.682151893337862,93162.54406428899,110380.16157393194,17217.61750964295,0.000107334185,4.302836e-05,-6.430582e-05,88.31384074074074,118.97775555555556,30.663914814814817
ISIC_0024355.jpg,168.48406666666668,167.78414074074075,-0.6999259259259247,33.80222485855255,32.39153600526212,-1.4106888532904307,99807.94546497203,101034.05130959008,1226.105844618054,0.0001429249,5.280095e-05,-9.012394e-05,87.05207777777778,114.23224074074074,27.180162962962953
ISIC_0024356.jpg,169.70829629629628,186.17406666666668,16.465770370370393,14.750134389381039,24.433477429831267,9.683343040450229,104456.4613062306,86600.60796215611,-17855.853344074494,0.00013582496,5.8368547e-05,-7.745641e-05,63.23715185185185,111.16885185185185,47.931700000000006
ISIC_0024357.jpg,167.91265185185185,160.04156296296296,-7.871088888888892,17.411269443505503,24.953932932834583,7.54266348932908,105733.76606201848,110649.991101026,4916.2250390075205,5.6897603e-05,3.6636757e-05,-2.0260846e-05,107.45875555555556,121.37431481481481,13.915559259259254
ISIC_0024358.jpg,181.98528148148148,171.06511481481482,-10.92016666666666,24.2978381532343,37.12483855639872,12.827000403164423,91011.77597591374,97087.21740759941,6075.441431685671,5.1651004e-05,2.3634735e-05,-2.801627e-05,89.94377037037037,117.93177037037037,27.988
ISIC_0024359.jpg,120.98521851851852,129.20981111111112,8.2245925925926,31.332940778102866,37.11295617886955,5.780015400766686,130696.55013395025,124844.9205462775,-5851.629587672753,5.2674874e-05,1.882571e-05,-3.3849163e-05,102.73137777777778,120.2771962962963,17.545818518518516
ISIC_0024360.jpg,157.97699259259258,154.37615185185186,-3.600840740740722,26.941675899780883,32.78917304604689,5.847497146266008,111202.8758839253,112098.15625951916,895.2803755938658,5.725536e-05,2.8019767e-05,-2.9235594e-05,99.94118518518519,120.57233333333333,20.631148148148142
ISIC_0024361.jpg,148.17187777777778,150.25848518518518,2.0866074074073993,47.09312832895352,47.87346961330928,0.7803412843557638,109761.29809674833,107511.17732931883,-2250.1207674295,2.552042e-05,1.6546885e-05,-8.973535e-06,105.63273703703703,120.00001481481482,14.367277777777787
ISIC_0024362.jpg,131.79632222222222,136.5659962962963,4.769674074074089,30.112569059494728,34.750555338594616,4.637986279099888,127035.38095844445,122348.30985324833,-4687.071105196126,6.327146e-05,2.7975026e-05,-3.5296434e-05,97.88985185185186,118.29549629629629,20.405644444444434
ISIC_0024363.jpg,146.45993333333334,148.20385925925925,1.7439259259259074,30.95782175792663,38.16955880253519,7.211737044608562,118594.45700226448,114489.74018802987,-4104.716814234605,2.5793843e-05,1.5083786e-05,-1.0710057e-05,87.47287407407407,117.28534444444445,29.812470370370377
ISIC_0024364.jpg,148.07146666666668,146.58474074074073,-1.4867259259259527,19.502560418722616,28.111369858175802,8.608809439453186,120714.5530164567,119214.61745622443,-1499.9355602322757,9.7759796e-05,3.4404256e-05,-6.335554e-05,109.77568518518518,122.82589629629629,13.05021111111111
ISIC_0024365.jpg,127.02870740740741,129.36874444444445,2.3400370370370354,25.054616672890862,30.7824827792238,5.727866106332936,131312.9604292367,128131.96682435033,-3180.9936048863747,3.2741063e-05,2.0695888e-05,-1.2045175e-05,109.67776296296296,123.40182222222222,13.724059259259263
ISIC_0024366.jpg,200.9322037037037,190.2373074074074,-10.694896296296292,34.51139189208217,38.78156434883123,4.270172456749059,67670.63291545717,77394.13691360096,9723.503998143788,0.000112823014,4.759709e-05,-6.5225926e-05,90.35005185185186,116.09683703703703,25.746785185185175
ISIC_0024367.jpg,164.43766666666667,158.21918518518518,-6.21848148148149,24.56533638264684,34.69930603536729,10.133969652720452,106983.13086548279,108565.03744914212,1581.9065836593363,4.904154e-05,2.327291e-05,-2.576863e-05,100.51424814814814,118.98332962962962,18.46908148148148
ISIC_0024368.jpg,128.9419814814815,139.96771481481483,11.025733333333335,32.438638377364654,41.073066040449355,8.6344276630847,127582.70576705015,117774.9179679066,-9807.787799143553,2.5348336e-05,1.8128409e-05,-7.2199273e-06,102.12474444444445,120.38704074074074,18.2622962962963
ISIC_0024369.jpg,152.80677037037037,151.57073333333332,-1.2360370370370504,26.041636378561087,36.525897110933755,10.484260732372668,115793.94429865373,112821.39400106067,-2972.5502975930576,5.5871657e-05,2.4170851e-05,-3.1700805e-05,107.02571481481482,122.06254074074074,15.036825925925925
ISIC_0024370.jpg,145.66762222222223,145.73175555555557,0.06413333333333071,30.065225498440864,36.79100685845341,6.725781360012544,119304.78739820316,116070.28795358737,-3234.4994446157943,5.772195e-05,3.208979e-05,-2.5632162e-05,101.99844074074075,118.82818518518519,16.829744444444444
ISIC_0024371.jpg,158.4591851851852,154.31092592592591,-4.148259259259277,28.082344936166827,34.567763390322604,6.485418454155777,110415.6984367838,111621.3353519979,1205.6369152140978,3.739621e-05,1.9863763e-05,-1.7532448e-05,97.2960037037037,119.71524444444445,22.419240740740747
ISIC_0024372.jpg,167.66408148148147,158.63294074074074,-9.031140740740739,26.00209413662017,40.38620392535293,14.384109788732761,104070.78992830607,106081.01989582702,2010.2299675209506,3.2825516e-05,1.4665034e-05,-1.8160481e-05,96.45956666666666,119.70618888888889,23.24662222222223
ISIC_0024373.jpg,154.04895925925925,152.5124037037037,-1.5365555555555375,16.9968077403171,24.09906364094582,7.10225590062872,117017.81185025204,116315.49888578015,-702.3129644718865,8.85773e-05,4.7910627e-05,-4.066667e-05,94.84038148148149,118.21324814814815,23.372866666666667
ISIC_0024374.jpg,167.33093333333332,157.68733703703703,-9.643596296296295,25.47771345958834,34.20414585577957,8.726432396191232,104508.9902788222,109463.29904740502,4954.308768582821,5.742899e-05,2.4240086e-05,-3.3188906e-05,106.90412962962964,120.4922,13.58807037037036
ISIC_0024375.jpg,173.57586296296296,167.0791037037037,-6.49675925925925,8.71771548798015,16.3378416117303,7.6201261237501505,101635.9615296714,106574.12259047058,4938.161060799175,0.00014316417,6.478508e-05,-7.837909e-05,102.31445555555555,120.63505555555555,18.3206
ISIC_0024376.jpg,149.3078148148148,146.95324814814813,-2.3545666666666705,14.826855703074084,23.669810342961256,8.842954639887171,120873.25310497082,120519.2075205507,-354.0455844201206,8.915267e-05,3.90679e-05,-5.008477e-05,109.69404074074075,123.22794444444445,13.5339037037037
ISIC_0024377.jpg,185.71624444444444,184.77315925925927,-0.9430851851851685,28.143241301115964,36.69294975600707,8.549708454891103,86141.98149334706,84185.78845766163,-1956.1930356854282,6.379327e-05,3.0451647e-05,-3.334162e-05,79.50111851851852,115.22523333333334,35.72411481481481
ISIC_0024378.jpg,142.3452111111111,159.38285185185185,17.037640740740756,19.13467290200026,26.593950342698314,7.459277440698052,124531.14473694513,110524.51644262121,-14006.62829432392,7.0215116e-05,3.879321e-05,-3.1421907e-05,70.1468925925926,111.18142222222222,41.03452962962963
ISIC_0024379.jpg,216.81001851851852,196.07486296296295,-20.735155555555565,21.807128965165514,34.09725653104929,12.290127565883775,51923.3828792514,73540.66286920643,21617.279989955023,0.000118134696,4.151927e-05,-7.6615426e-05,103.37626296296297,122.83797407407407,19.4617111111111
ISIC_0024380.jpg,183.24293333333333,176.2609111111111,-6.982022222222213,21.337524199192167,32.3589486081011,11.021424408908935,90443.78458610731,94109.4538461765,3665.6692600691895,6.739479e-05,3.6086873e-05,-3.1307914e-05,71.03988518518518,111.01995185185186,39.98006666666667
ISIC_0024381.jpg,137.72174444444445,140.9745814814815,3.2528370370370396,34.26409879798964,43.65580579745198,9.391706999462343,122398.65240650682,115889.13920313791,-6509.513203368915,2.114644e-05,1.2202213e-05,-8.9442265e-06,94.53314074074073,117.44869629629629,22.915555555555557
ISIC_0024382.jpg,148.82188148148148,147.25743333333332,-1.5644481481481591,19.274604854883002,34.09568440060348,14.82107954572048,120346.47285116295,116807.81049089227,-3538.6623602706823,5.2671618e-05,2.0444057e-05,-3.222756e-05,94.33262222222223,115.80306666666667,21.47044444444444
ISIC_0024383.jpg,162.86422962962962,157.07578148148147,-5.788448148148149,28.562952885120975,35.906571277006776,7.343618391885801,107402.73386005135,109375.44362149766,1972.7097614463128,5.7798552e-05,2.1959342e-05,-3.583921e-05,102.33545185185186,120.16051851851851,17.825066666666658
ISIC_0024384.jpg,146.7211037037037,152.02904444444445,5.307940740740747,21.147698986212845,34.33274747253473,13.185048486321882,121314.53155395042,113250.80809637962,-8063.723457570799,8.277685e-05,3.4181172e-05,-4.859568e-05,104.76155925925926,121.56518518518519,16.803625925925928
ISIC_0024385.jpg,174.56194814814816,168.94542222222222,-5.6165259259259415,14.742801866381624,23.03453363505959,8.291731768677964,100045.00246241585,103503.8933537197,3458.8908913038467,8.6597545e-05,4.7754536e-05,-3.884301e-05,92.88277407407408,119.15266296296296,26.269888888888886
ISIC_0024386.jpg,157.43846296296297,146.0365111111111,-11.401951851851862,18.59394958961707,29.54494404785051,10.950994458233442,114358.92448558661,119761.83886498548,5402.914379398862,6.126267e-05,2.2733742e-05,-3.8528924e-05,104.94993333333333,119.276,14.326066666666662
ISIC_0024387.jpg,137.46213333333333,147.74558518518518,10.28345185185185,22.821846165721382,30.765313304623316,7.943467138901934,126133.0874272986,117470.55682503719,-8662.53060226141,5.1004994e-05,2.6951075e-05,-2.405392e-05,103.9243962962963,121.11683703703704,17.19244074074075
ISIC_0024388.jpg,141.74965185185187,137.74815555555554,-4.001496296296324,14.468456618306941,23.47665326339929,9.008196645092347,126022.32537324521,126432.45135657929,410.1259833340737,5.9624843e-05,3.1450036e-05,-2.8174807e-05,93.27853333333333,118.38745185185185,25.10891851851852
ISIC_0024389.jpg,153.84415185185185,153.38617407407406,-0.4579777777777849,19.94886472828244,29.85489995069477,9.906035222412328,116472.85406411882,113899.78741678799,-2573.066647330823,8.206075e-05,3.2184125e-05,-4.9876628e-05,96.60572592592592,118.79548518518519,22.18975925925926
ISIC_0024390.jpg,142.8364777777778,143.6689925925926,0.8325148148148003,31.576099102911897,38.779930242998084,7.203831140086187,120660.92869271507,116699.14692917206,-3961.781763543011,3.516586e-05,1.9971138e-05,-1.5194722e-05,99.35071851851852,120.15861851851852,20.807900000000004
ISIC_0024391.jpg,139.08835925925925,139.00216666666665,-0.08619259259259593,10.867888311213308,21.3048994306474,10.437011119434091,128103.125010705,126166.56252697561,-1936.5624837293872,9.959832e-05,3.9684084e-05,-5.9914237e-05,94.38548148148148,118.25306296296296,23.86758148148148
ISIC_0024392.jpg,159.78744074074075,157.5732074074074,-2.2142333333333397,44.12610766678341,46.306188490604065,2.180080823820653,103244.7923451655,103410.15029856852,165.35795340302866,5.8426554e-05,3.2579155e-05,-2.58474e-05,90.87147407407407,116.34468888888888,25.47321481481481
ISIC_0024393.jpg,162.38753333333332,161.61958148148148,-0.7679518518518478,27.493286644345527,29.781359262608316,2.288072618262788,107253.44837939528,107147.5286538606,-105.91972553468077,0.00012729809,4.9852322e-05,-7.7445766e-05,90.79452592592592,117.0962962962963,26.301770370370377
ISIC_0024394.jpg,161.45579629629628,155.13612962962964,-6.319666666666649,40.605495724958416,45.9502145868307,5.3447188618722805,104448.31145251333,105803.14229116056,1354.8308386472345,3.0657447e-05,1.3815879e-05,-1.6841568e-05,93.32568518518518,116.04587777777778,22.720192592592596
ISIC_0024395.jpg,171.0357925925926,160.16342962962963,-10.872362962962967,20.044332172054247,28.493741385847642,8.449409213793395,102499.87134221743,109642.7357554943,7142.864413276868,5.606061e-05,2.7730777e-05,-2.8329832e-05,84.32128148148148,115.2256037037037,30.90432222222222
ISIC_0024396.jpg,175.02675555555555,163.705,-11.32175555555554,17.22576609250167,27.497459495446186,10.271693402944518,99245.937989748,106946.5865429941,7700.648553246108,6.517958e-05,3.1014402e-05,-3.4165176e-05,107.17324814814815,122.31832592592593,15.145077777777786
ISIC_0024397.jpg,116.16681111111112,133.6647888888889,17.497977777777777,30.160782114476298,41.5513515423081,11.3905694278318,133165.49877480257,120463.98226530982,-12701.51650949275,2.3504032e-05,1.4628413e-05,-8.875619e-06,104.45550740740741,120.69192222222222,16.236414814814808
ISIC_0024398.jpg,166.60755925925926,162.99896666666666,-3.6085925925926006,21.552115679557005,27.157945751671658,5.605830072114653,105694.5049013144,107106.57627112651,1412.0713698121108,0.00010142435,4.644264e-05,-5.4981712e-05,93.25983333333333,117.75218518518518,24.49235185185185
ISIC_0024399.jpg,137.13551851851852,139.64763703703704,2.5121185185185197,25.48586880616811,30.31537227048165,4.8295034643135395,125784.79398499773,122607.63257720653,-3177.1614077911945,6.693195e-05,3.0040377e-05,-3.689157e-05,95.50853333333333,118.03735925925926,22.52882592592593
ISIC_0024400.jpg,130.07604444444445,135.32037037037037,5.244325925925921,27.527723712614247,39.07645013839385,11.548726425779606,128539.05255178692,121079.90900330208,-7459.143548484848,3.2830132e-05,1.47547125e-05,-1.807542e-05,93.82707407407408,113.1861074074074,19.35903333333333
ISIC_0024401.jpg,157.26964074074075,154.0259851851852,-3.243655555555563,26.417094798153645,34.01024419135118,7.593149393197532,112366.68412464624,112025.12094027153,-341.56318437471054,9.3987044e-05,3.7719794e-05,-5.626725e-05,91.2644074074074,116.71755185185185,25.453144444444447
ISIC_0024402.jpg,189.88977037037037,179.84577777777778,-10.043992592592588,16.24783875607973,25.703004593545135,9.455165837465405,84385.4680285444,92584.32510531487,8198.857076770466,7.0597125e-05,4.456312e-05,-2.6034006e-05,94.75234444444445,118.61594074074074,23.863596296296294
ISIC_0024403.jpg,177.58916666666667,163.14615185185184,-14.44301481481483,32.620413247178014,44.25823345463631,11.637820207458297,92947.795966443,100469.40367602305,7521.607709580057,3.100083e-05,1.3948469e-05,-1.705236e-05,105.51922962962963,121.95712962962963,16.4379
ISIC_0024404.jpg,153.07153703703705,152.51023703703703,-0.561300000000017,16.407300685538292,22.881975739030736,6.474675053492444,117754.01670210427,116532.5725970136,-1221.4441050906753,0.00012416863,5.72879e-05,-6.6880726e-05,95.04065555555556,118.86179629629629,23.82114074074073
ISIC_0024405.jpg,171.84345185185185,168.06143703703702,-3.782014814814829,24.20045431337205,30.449264230144326,6.248809916772277,100557.40806346659,101865.66798048437,1308.2599170177855,0.0001308444,5.5412158e-05,-7.543225e-05,86.64324074074074,115.73925555555556,29.096014814814822
